"","1984/11/7","1984/12/5","1985/1/9","1985/2/6","1985/3/6","1985/5/8","1985/6/12","1985/7/10","1985/8/7","1985/9/10","1985/10/2","1985/11/6","1985/12/12","1986/1/8","1986/2/5","1986/3/5","1986/4/9","1986/5/7","1986/6/11","1986/7/9","1986/8/6","1986/9/10","1986/10/9","1986/11/12","1986/12/10","1987/1/7","1987/3/4","1987/4/15","1987/5/13","1987/6/10","1987/7/8","1987/8/5","1987/9/9","1987/10/14","1987/11/11","1987/12/9","1988/1/13","1988/2/10","1988/3/9","1988/6/8","1988/7/13","1988/8/10","1988/9/14","1988/10/12","1988/11/9","1988/12/7","1989/1/11","1989/2/8","1989/4/12","1989/5/10","1989/6/14","1989/7/12","1989/8/9","1989/10/11","1989/12/13","1990/1/10","1990/2/7","1990/3/14","1990/4/11","1990/5/9","1990/6/13","1990/7/11","1990/8/8","1990/9/12","1990/11/7","1990/12/12","1991/1/9","1991/2/6","1991/3/13","1991/4/10","1991/5/8","1991/6/12","1991/7/10","1991/8/7","1991/9/11","1991/10/9","1991/11/13","1991/12/11","1992/1/8","1992/2/5","1992/3/11","1992/4/8","1992/5/6","1992/6/10","1992/7/8","1992/8/5","1992/9/9","1992/10/7","1992/11/11","1992/12/9","1993/1/6","1993/2/10","1993/3/10","1993/4/7","1993/5/12","1993/6/8","1993/7/7","1993/8/11","1993/9/8","1993/10/6","1993/11/10","1993/12/8","1994/1/12","1994/2/9","1994/3/9","1994/4/6","1994/5/11","1994/6/8","1994/8/10","1994/9/7","1994/10/12","1994/11/9","1994/12/7","1995/1/11","1995/2/8","1995/3/8","1995/4/12","1995/5/10","1995/6/7","1995/7/12","1995/8/9","1995/9/6","1995/10/4","1995/11/8","1995/12/6","1996/4/3","1996/5/8","1996/6/12","1996/8/7","1996/9/11","1996/10/8","1996/11/6","1996/12/11","1997/1/8","1997/2/12","1997/3/12","1997/4/9","1997/5/7","1997/6/11","1997/7/9","1997/8/6","1997/9/10","1997/10/8","1997/11/12","1997/12/10","1998/1/7","1998/2/12","1998/3/12","1998/4/8","1998/5/13","1998/6/10","1998/7/8","1998/8/12","1998/9/9","1998/10/7","1998/11/11","1998/12/9","1999/1/13","1999/2/9","1999/3/10","1999/4/7","1999/5/12","1999/6/9","1999/7/7","1999/8/11","1999/9/8","1999/10/13","1999/11/10","1999/12/8","2000/1/12","2000/2/9","2000/3/8","2000/4/12","2000/5/10","2000/6/7","2000/7/12","2000/8/9","2000/9/13","2000/10/11","2000/11/8","2000/12/13","2001/1/10","2001/2/7","2001/3/7","2001/4/11","2001/5/9","2001/6/13","2001/7/11","2001/8/8","2001/9/12","2001/10/11","2001/11/7","2001/12/12","2002/1/9","2002/2/13","2002/3/13","2002/4/10","2002/5/8","2002/6/12","2002/7/10","2002/8/7","2002/9/11","2002/10/9","2002/11/13","2002/12/11","2003/1/8","2003/2/12","2003/3/12","2003/4/10","2003/5/7","2003/6/11","2003/7/9","2003/8/13","2003/9/10","2003/10/8","2003/11/12","2003/12/10","2004/1/7","2004/2/10","2004/3/10","2004/4/7","2004/5/12","2004/6/9","2004/7/7","2004/8/11","2004/9/9","2004/10/14","2004/11/10","2004/12/8","2005/1/12","2005/2/9","2005/3/9","2005/4/13","2005/5/11","2005/6/8","2005/7/13","2005/8/10","2005/9/8","2005/10/12","2005/11/9","2005/12/7","2006/1/11","2006/2/8","2006/3/8","2006/4/12","2006/5/10","2006/6/7","2006/7/12","2006/8/9","2006/9/13","2006/10/11","2006/11/8","2006/12/13","2007/1/10","2007/2/7","2007/3/7","2007/4/11","2007/5/9","2007/6/13","2007/7/11","2007/8/8","2007/10/10","2007/11/7","2007/12/12","2008/1/9","2008/2/13","2008/3/12","2008/5/7","2008/6/11","2008/7/9","2008/8/6","2008/9/10","2008/10/8","2008/11/12","2008/12/10","2009/1/7","2009/2/12","2009/3/12","2009/4/8","2009/5/13","2009/6/10","2009/8/12","2009/9/9","2009/10/7","2009/11/11","2009/12/9","2010/1/14","2010/2/10","2010/3/10","2010/4/7","2010/5/12","2010/6/9","2010/7/7","2010/8/18","2010/9/8","2010/10/13","2010/11/10","2010/12/8","2011/1/12","2011/2/9","2011/3/9","2011/4/13","2011/5/11","2011/6/8","2011/7/6","2011/8/10","2011/9/7","2011/10/12","2011/11/9","2011/12/7","2012/1/11","2012/2/8","2012/3/7"
"K049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5179,0,0,47812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,0,0,12801,12801,0,0,0,0,0,0,0,38403,0,12801,12801,0,12801,0,0,0,0,0,0,0,0,0,0,0,38403,0,0,0,0
"K053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K054",3934515,15167170,0,0,563176,0,563176,1126351,1126351,10106303,13477643,1681812,1126351,0,563176,0,2244988,2244988,0,0,0,0,0,8933663,42446473,29200273,4489976,4489976,0,2244988,0,1118637,1118637,17967618,2244988,2244988,2244988,0,0,0,0,0,11232655,7020409,21624403,0,0,0,0,0,0,0,0,563176,2106123,308589,0,563176,5053152,3934515,1681812,3371339,0,19093970,9550842,34824315,1126351,1126351,1681812,0,563176,0,0,0,0,6742679,13477643,45493794,1126351,0,0,5616327,1126351,1126351,1681812,0,3934515,2808164,1681812,1126351,0,5616327,2391568,0,563176,0,1404082,1126351,277730,5053152,3926800,3085894,0,0,771474,339448,0,0,0,11456382,4559409,7725190,270016,4374255,11309802,12343576,1026060,1188491,2852378,356547,0,4753963,2971227,594245,3565473,0,0,0,0,0,0,0,0,0,594245,0,0,594245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356547,0,356547,0,0,0,0,0,0,3208925,356547,356547,0,0,713095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213699,0,0,0,0,0,0,0,0,0,0,0,213699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42740,0,0,0,0,0,0,0,0,128219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598859,0,0,799746,799746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95525,163758,545859,327515,656924,28701,0,0,94960,0,94960,0,0,109172,109172,54586,0,81879,54586,27293,54586,136465,136465,0,43425,86850,65138,130275,21713,21713,43425,108563,43425,0,0,0,43425,0,43425,0,0,0,0,0,86850,217126,0,43425,21713,0,0,0,141132,412539,2006241,2097434,1124711,2644591,2449178,468991,364771,651377,312661,286606,299633,625322,573212,299633,65138,26055,1519880,260551,238838,65138,39083,182386,234496,208441,416881,2318902,1732663,1823856,1215526,2010292,935020,65451,187004,0,0,514261,631138,1107998,2103794,1496031,561012,0,654514,23375,257130,140253,88827,748016,154278,2010292,2010292,1870039,1683035,4160838,701265,88827,42076,112202,140253,158953,420759,799442,1636284,1248251,1916790,280506,327257,154278,0,84152,14025,196354,294531,2215997,3941108,1280977,743341,0,60776,18596,0,66947,234315,267789,290105,234315,133894,327297,480713,289954,766852,80119,171683,7630,366258,1182707,858416,1337972,1244625,1306856,155578,41487,0,31116,0,0,0,62231,0,0,0,12047,0,0,0,13132,176685,200778,1620282,2463552,1819053,1433558,5854470,257488,372680,0,914761,359128,420112,1633018,8131209,4695773,2561331,3679372,101640,33880,47432,88088,27104,128744,94864,420112,847001,481097,623393,350334,19109,12739,101915,6370,12739,38218,1547838,1465032,2484184,210200,649710
"K057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984333,541383,0,0,0,98299,295300,0,0,0,0,0,49217,0,0,0,240172,0,4922,0,39373,0,0,0,0,0,0,0,0,23493,0,0,0,0,0,7831,0,0,0,0,343795,412553,160437,267396,313279,2233006,2552007,1421495,425334,425334,315232,567113,70889,88912,0,1595004,145492,957002,290984,153605,168005,41601,0,0,1600,3200,120004,104003,92803,268808,697499,420288,590192,0,80481,8942,8942,76010,335336,160961,563365,429230,40240,250384,0,134135,263798,76010,44712,0,62596,17885,165433,222519,70802,39872,0,0,0,455106,1037897,142856,0,0,0
"K056",3171106,3260440,96167,383349,0,0,96167,2421094,162267,1342379,2685417,5178501,7096562,0,0,0,0,838519,383349,0,0,0,1725728,10308850,7909539,1293689,0,0,0,0,0,646845,856253,1918061,0,0,0,0,809111,0,0,202278,745516,1213667,3365158,833456,129217,0,143591,1582137,3052958,242289,0,160044,0,0,0,1390462,167962,650009,589446,0,0,719273,96167,869038,0,0,0,0,802938,0,0,0,479515,0,3523936,2088625,214063,0,0,0,1465927,242289,0,0,1173094,2260005,1769896,2668288,0,0,0,751549,1294801,485689,402596,241497,0,263470,1963257,1794385,198318,0,226649,0,8851952,0,192177,8652380,152813,328121,193387,0,79067,0,0,164061,0,0,283311,1198533,113325,852398,2495605,335430,4767798,1245954,682984,982410,3458033,1369888,3814156,1808924,327470,527088,1050256,1281030,4311784,4111607,28614709,3518040,2240255,1601468,1595935,982410,790631,63926,63926,621363,1625231,1776961,491205,527088,658860,263544,423781,474379,0,0,2137581,874546,744737,1454438,1394553,2501378,597617,1571304,762047,115067,95890,500276,603019,259625,1116488,287669,4245529,1027821,1242029,354608,537663,153423,115067,863006,0,1177862,189645,327840,660145,2934664,1459883,821843,591864,88590,142643,196867,224906,189778,1187084,72990,467745,344337,122186,100630,0,0,0,0,280856,393733,807795,326094,182556,248901,0,38706,0,0,0,42128,0,0,0,84257,1236733,1844127,114114,399946,75190,38873,85586,0,99850,80831,802560,38314,19577,246275,459192,67031,0,0,0,7831,0,183357,1055482,436922,584451,1633621,1152581,381994,175159,170989,531668,319001,0,425334,201328,1053990,406056,3415971,424774,0,0,0,212667,35269,71559,231450,49873,51165,152810,71702,286118,0,0,0,21380,317643,1455270,0,1690560,1670383,526754,447555,0,7855,188382,276515,16035,718406,70792,839094,5115746,1463346,609212,467303,37648,90865,0,113716,215503,762124,7078683,216262,2097747,538377,1736448,322874,37648,0,0
"K058",0,0,0,0,0,0,0,0,0,5822941,0,648969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586986,0,0,0,0,0,0,0,0,0,0,0,808989,0,0,0,0,0,0,0,324484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969008,0,0,0,0,0,0,0,0,0,0,0,648969,0,648969,0,0,0,0,0,0,0,0,0,0,1942462,1293493,0,0,0,0,0,257810,0,0,204470,0,0,0,0,0,0,0,205432,0,0,684772,0,3766245,4108631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273974,121766,0,0,0,0,0,0,0,0,0,0,316253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181200,443289,1358499,665273,642928,49217,9843,2116060,29530,0,226397,93512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164282,451775,123211,0,0,0,246423,41070,28086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286495,34379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103210,137613,0,0,0,0,0,0,0,0,0,6776,40656,0,0,0,0,0,0,0,0,0,0,0,0,688065,0,240823,0,309629
"K059",819231,1085216,7417576,7900539,10976422,3316950,120948,2146342,0,0,0,120948,361186,1568179,60474,1688298,45592329,8925281,3859558,758974,0,0,0,2469818,10075941,15197167,36908115,36184914,7478050,241067,853824,361186,241067,0,603082,3376596,17127360,11649787,4719548,3799085,0,29823,0,0,0,370934,0,186820,103615,984654,470522,0,60474,29823,0,0,3618491,2684046,4036965,3859558,844149,301541,0,0,120948,603082,180593,422489,301541,2653395,569244,267703,2050313,0,0,60474,1289753,147584,2570671,26600501,40527435,27138686,3542019,445089,1025571,35556,120948,1567870,207229,1447491,4052483,2468675,6827812,7060813,1311113,2171261,4598746,603588,29823,2908274,519530,69393,246297,35185,10052897,788969,694250,216017,0,0,28994,645574,67934,1872835,3684803,3734251,454029,309717,96811,278567,153895,91039,308406,621617,4040609,53444,771745,282346,159996,330041,341965,101924,465771,159421,291426,199918,1510869,2591320,607362,702791,412909,451154,708792,1882383,2149017,6896776,2974043,11543559,642496,1148207,2032890,58981,188231,266035,156546,494424,1759206,4799880,1567961,9072714,1784426,485635,1039033,334675,296654,289500,527436,1311592,0,30332249,34924342,31971555,3999655,2629655,4092436,3321405,1090731,344566,1427961,2588948,2970089,1717769,1884628,5670277,3863298,3976924,7773644,584998,795385,795385,1467378,7049795,56358697,273044252,142487512,35678691,5454067,3749671,6476705,2727034,2556594,1477143,568132,8976486,1533956,3522419,8408354,19089236,6817584,8749233,18634730,806747,363604,295429,1818022,499956,1329429,3408792,33747042,26077260,8521980,11249014,4329166,8556068,1838782,1357294,564046,15101476,24656219,29145173,75334307,157031692,49709775,7612969,48527174,250423,440394,2363144,2792383,7751302,62588619,125315748,111609338,180665985,59085318,8011569,47985958,3739338,1839896,2158305,3224177,9360063,20780006,2599686,3457315,6191005,402013,857628,3001700,864953,480807,509217,1944314,5467381,18653419,32241470,31839456,0,1092521,2273634,67232,80791,98047,865612,3630530,8446025,6622386,19287191,22660918,7276442,10076106,23100,3745228,669895,4435164,2001984,10256318,16216070,14275685,14691482,623695,762294,100099,5531898,230998,700694,1501488,3857669,3095375,1201190,7340138,6213061,10020366,487299,2901634,393416,1612040,2010108,15167177,9806890,1279160,2862881,1705546
"K060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593143,0,197714,790858,0,0,0,0,0,0,0,0,0,2372574,1384001,2174859,0,790858,0,0,593143,593143,0,0,0,0,395429,118629,0,0,0,0,0,118629,118629,355886,118629,711772,13760927,5694177,355886,237257,593143,2768002,2768002,4152004,6920006,355886,118629,0,118629,0,0,0,0,0,0,0,0,410704,0,616057,410704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560677,32674,0,0,98021,98021,0,0,0,0,0,0,0,0,0,100548,335161,0,100548,0,0,0,106334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168768,168768,1012611,56256,281281,112512,168768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237635,0,0,0,0,0,0,225025,0,0,0,0,0,0
"K061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88920,0,0,0,0,0,0,0,88920,88920,88920,0,0,0,0,0,88920,0,88920,266759,177839,0,177839,0,88920,0,0,0,0,88920,0,0,133379,88920,53352,0,0,0,0,0,0,53352,53352,0,0,160055,53352,0,0,0,0,0,0,0,0,0,160055,0,0,53352,0,0,0,0,0,0,0,0,0,256933,0,154160,0,0,0,0,0,0,256933,0,0,0,154160,256933,0,0,0,0,0,51387,0,0,0,0,0,0,0,154160,0,0,0,308319,0,411092,0,0,0,0,0,0,0,0,0,0,0,0,858495,0,0,0,0,0,0,167739,0,125804,377412,41935,251608,0,125804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595,1505,7595,2532,0,7595,15190,0,0,0,0,0,7371,3685,3685,0,99506,3685,0,0,11056,0,0,22112,18427,0,0,11056,0,0,14742,0,0,0,35477,0,0,4435,39911,0,0,0,0
"K062",0,0,50846,127202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19045,0,0,0,0,0,0,0,0,0,0,152713,0,0,0,0,76356,0,0,50846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31801,0,57311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46551,18620,251375,181549,60516,344477,339822,246720,595852,27931,4655,27931,131894,519819,240513,178445,79137,148963,297926,93102,167583,148963,214134,93102,155345,51782,327950,17261,17261,17261,181236,509186,144989,150167,34521,138084,138084,51782,224387,25891,897549,146715,86303,1777837,160523,129454,983851,655901,99986,359950,679905,7999,23997,509928,24696536,3331533,4085427,761893,559921,1379806,3729477,8868756,1051852,461935,137981,899874,89987,3431519,979863,131981,53992,31996,29996,179975,339952,1591,31818,362721,524991,1660882,5519226,0,38181,83988,29374,91386,88123,66908,293742,140343,326380,0,851852,0,0,0,0,0,27752,3700,22202,70306,185015,188716,72156,11101,0,0,3816,1272,6360,0,24169,90954,17173,3816,3816,5724,0,0,58258,0,135936,142409,317184,135936,38839,291292,349550,77678,0,58258,12946,21577,4315,49627,261083,261083,17262,84151,62574,58258,12946,10789,2158,12946,32366,51785,809143,181248,25893,0,51785
"K063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145147,0,0,10788,3483524,2140916,290294,36287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3191,0,0,0,0,0,0,0,3191,0,10636,10636,0,0,0,0,0,0,0,0,5318,0,42735,5342,1068,10684,0,0,0,0,3205,0,10684,0,21368,0,10684,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,0,0,4274,0,32052,0,0,0,0,0,5100,0,0,0,0,0,10462,0,0,0,0,0,2906,0,0,0,0,0,0,11756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0
"K208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363316,363316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749500,325869,195522,391043,0,38921,0,0,0,0,0,6517,0,65174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65174,0,0,0,0,0,0,0,0,0,52139,0,78209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13322,12004,0,0,0,0,0,0,0,24009,48017,0,0,0,0,0,0,0,0,0,0,0,64023,80029,56020,0,0,0,0,0,0,0,0,0,0,0
