,TN,TP,Algae,Cyanobacteria,Rotifer,Cladocera,Copepod
76,0.8,0.075,0,1,0.6,0,0
77,0.722,0.024,0.545454545,1,0.444444444,0.5,0
78,0.489,0.013,0.25,1,0,0.666666667,0
79,0.081,0.044,0,1,0,0.666666667,0
80,0.01,0.046,0,0,0.444444444,0.666666667,0
81,0.094,0.033,0,0,0.4,0.666666667,0
82,0.105,0.027,0.444444444,1,0.444444444,0.666666667,0
83,0.325,0.001,0.2,1,0.333333333,0.666666667,0
84,0.286,0.014,0.222222222,0.666666667,0.444444444,0.666666667,0
85,0.164,0.037,0.545454545,0.666666667,0,0,0
86,0.05,0.047,0,0.666666667,0.4,0,0
87,0.027,0.054,0.25,1,0.5,0,0
88,0.212,0.053,0,1,0.5,0,0
89,0.327,0.054,0.2,1,0.4,0,0
90,0.458,0.045,0.363636364,1,0.4,0.666666667,0
91,0.13,0.012,0.375,1,0,1,0
92,0.265,0.019,0.555555556,1,0,0,0
93,0.181,0.004,0.4,1,0,0,0
94,0.171,0.024,0.470588235,1,0,0,0
95,0.086,0.046,0.470588235,1,0,0,0
96,0.123,0.036,0.333333333,0.666666667,0,0,0
97,0.032,0.014,0.555555556,1,0,0,0
98,0.472,0.051,0.25,0.666666667,0,0,0
99,0.434,0.031,0.4,1,0.285714286,0,0
100,0.261,0.015,0.588235294,0.666666667,0.333333333,0,0
101,0.041,0.029,0.470588235,1,0,0.5,0
102,0.511,0.038,0.631578947,1,0.4,1,0
103,0.399,0.005,0.818181818,1,0.4,0,0
104,0.201,0.005,0.545454545,1,0,0,0
105,0.05,0.033,0.555555556,1,0,0,0
106,0.099,0.015,0.555555556,0.666666667,0.4,0.666666667,0
107,0.166,0.036,0.625,0.666666667,0,1,0
108,0.086,0.029,0.533333333,0.666666667,0.4,0.666666667,0
109,0.021,0.104,0.6,0.666666667,0.285714286,0,0
110,0.142,0.025,0.666666667,1,0.285714286,0,0
111,0.201,0.013,0.666666667,1,0.4,0,0
112,0.046,0.016,0.470588235,0,0.285714286,0.4,0
113,0.272,0.012,0.4,0.666666667,0,0.666666667,0
114,0.277,0.003,0.470588235,0.666666667,0,0.8,0
115,0.141,0.009,0.470588235,0.666666667,0,0,0
116,0.059,0.015,0.470588235,0.666666667,0,0,0
117,0.011,0.003,0.470588235,0,0,0.666666667,0
118,0.038,0.001,0.470588235,0,0,1,0
119,0.166,0.041,0.470588235,0,0,0,0
120,0.042,0.008,0.470588235,0,0.333333333,0,0
121,0.117,0.029,0.7,0,0.4,0,0
122,0.056,0.047,0.555555556,0.666666667,0.25,0.5,0
123,0.127,0.01,0.555555556,0,0.285714286,0,0
124,0.176,0.016,0.555555556,0,0.25,0.666666667,0
125,0.058,0.013,0.470588235,0,0,0,0
126,0.058,0.006,0.375,0.666666667,0,1,0.5
127,0.146,0.022,0.375,0.666666667,0,1,0.5
128,0.006,0.033,0.470588235,0.666666667,0,1,0.571428571
129,0.072,0.075,0.631578947,0,0.5,0,0.571428571
130,0.112,0.068,0.375,0,0.4,0.666666667,0.571428571
131,0.224,0.047,0.375,0.666666667,0.4,0,0.571428571
132,0.004,0.026,0.266666667,0.666666667,0.4,0,0.571428571
133,0.06,0.02,0.375,0,0.4,0,0.666666667
134,0.138,0.023,0.266666667,0,0,0,0.5
135,0.033,0.016,0.375,0,0,0,0.5
136,0.103,0.018,0.375,0,0,0,0.5
137,0.197,0.019,0.375,0,0,0,0.5
138,0.039,0.029,0.142857143,0,0,0,0.4
139,0.114,0.048,0.142857143,0,0.333333333,0,0.4
140,0.062,0.08,0.555555556,1,0,0,0.666666667
141,0.102,0.055,0.631578947,0,0.285714286,0.666666667,0.4
142,0.197,0.034,0.631578947,0.666666667,0.571428571,0.5,0.571428571
143,0.258,0.01,0.375,0,0.5,0.8,0.571428571
144,0.144,0.03,0.266666667,0,0.4,0,0.571428571
145,0.181,0.013,0.375,0.666666667,0.5,0,0.666666667
146,0.19,0.004,0.375,0,0,0,0.5
147,0.076,0.013,0.470588235,0,0,0,0.5
148,0.053,0.035,0.266666667,0,0,0,0.5
149,0.215,0.043,0.555555556,0.666666667,0,0,0.5
150,0.055,0.052,0.470588235,0.666666667,0,0,0.5
151,0.156,0.076,0.266666667,0,0,0,0.4
152,0.143,0.031,0.555555556,0,0.4,0,0.666666667
153,0.044,0.079,0.7,0,0.333333333,0.666666667,0.571428571
154,0.243,0.082,0.631578947,0.666666667,0.444444444,0.5,0.571428571
155,0.388,0.026,0.7,0,0.444444444,0.5,0.666666667
156,0.445,0.014,0.375,0.666666667,0.285714286,0.666666667,0.571428571
157,0.245,0.005,0.555555556,0.666666667,0.4,1,0.666666667
158,0.181,0.04,0.631578947,0.666666667,0,0,0.5
159,0.115,0.014,0.631578947,0.666666667,0,0,0.5
160,0.136,0.023,0.631578947,1,0,0,0.5
161,0.25,0.048,0.470588235,0.666666667,0.4,1,0.5
162,0.48,0.002,0.631578947,0.666666667,0,1,0.4
163,0.476,0.013,0.555555556,0.666666667,0,0,0.571428571
164,0.197,0.041,0.375,0,0.666666667,0,0.571428571
165,0.052,0.076,0.470588235,0,0.666666667,0.666666667,0.571428571
166,0.214,0.036,0.470588235,0,0.615384615,0.666666667,0.4
167,0.376,0.017,0.631578947,0,0.545454545,0,0.571428571
168,0.332,0.002,0.631578947,0,0.666666667,0.5,0
169,0.289,0.006,0.375,0,0.6,0,0.571428571
170,0.283,0.002,0.555555556,0.666666667,0.5,0,0.5
171,0.134,0.087,0.555555556,0.666666667,0,0,0.5
172,0.148,0.017,0.555555556,1,0.666666667,0,0.5
173,0.178,0.05,0.470588235,0.666666667,0.666666667,0,0.5
174,0.44,0.011,0.555555556,0.666666667,0,0,0.5
175,0.315,0.007,0.470588235,0,0,0,0
176,0.404,0.024,0.470588235,0.666666667,0.5,0,0.5
177,0.378,0.097,0.555555556,0,0.571428571,0.666666667,0.5
178,0.251,0.06,0.7,0,0.615384615,0.666666667,0.571428571
179,0.042,0.037,0.555555556,0,0.714285714,0.5,0.5
180,0.077,0.006,0.631578947,0,0.6,0.5,0.666666667
181,0.021,0.018,0.555555556,0,0.5,0,0.666666667
182,0.048,0.005,0.470588235,0.666666667,0.666666667,0,0.5
183,0.003,0.011,0.375,0.666666667,0,0,0.5
184,0.053,0.005,0.470588235,0.666666667,1,0,0.5
185,0.256,0.019,0.470588235,0.666666667,0.4,0,0.5
186,0.273,0.047,0.555555556,0.666666667,0.666666667,0,0.4
187,0.554,0.036,0.375,0,0,0,0.571428571
188,0.209,0.071,0.631578947,0,0,0,0.5
189,0.129,0.087,0.470588235,0,0.666666667,0.666666667,0.571428571
190,0.172,0.125,0.7,0,0.714285714,0.8,0.571428571
191,0.435,0.006,0.470588235,0,0,0,0.4
192,0.321,0.013,0.470588235,0,0,0,0.5
193,0.326,0.005,0.555555556,0,0,0,0.5
194,0.25,0.024,0.555555556,0,0,0,0.5
195,0.343,0.01,0.555555556,0.666666667,0,0,0.5
196,0.372,0.03,0.470588235,1,0,0,0
197,0.44,0.018,0.555555556,1,0,0,0
198,0.33,0.044,0.631578947,1,0,0,0
199,0.305,0.049,0.7,0.666666667,0,0,0
200,0.146,0.065,0.555555556,0.666666667,0.615384615,0.666666667,0
201,0.256,0.08,0.7,0,0.615384615,0.5,0
202,0.203,0.104,0.631578947,0.666666667,0.5,0.5,0.333333333
203,0.289,0.068,0.555555556,1,0.444444444,0,0
204,0.046,0.017,0.631578947,0.666666667,0.4,0,0
205,0.119,0.032,0.555555556,0.666666667,0.5,0,0
206,0.046,0.032,0.555555556,0.666666667,0.5,0,0
207,0.099,0.038,0.631578947,1,0,0,0
208,0.267,0.065,0.631578947,0.666666667,0,0,0
209,0.302,0.041,0.555555556,1,0,1,0.4
210,0.484,0.038,0.555555556,1,0.4,0.666666667,0
211,0.357,0.035,0.555555556,0,0.333333333,0,0
212,0.131,0.078,0.631578947,0,0.5,0.666666667,0
213,0.22,0.036,0.7,0.666666667,0.5,0.666666667,0.333333333
214,0.177,0.08,0.631578947,0,0.5,0.857142857,0.333333333
215,0.47,0.043,0.761904762,0,0.5,0,0.285714286
216,0.43,0.028,0.555555556,1,0,0,0.333333333
217,0.425,0.008,0.631578947,0,0.666666667,0,0.4
218,0.288,0.033,0.818181818,0,0,0,0
219,0.068,0.054,0.555555556,0,1,0,0
220,0.048,0.059,0.555555556,1,0.5,0,0
221,0.37,0.046,0.555555556,1,0.666666667,0,0.5
222,0.381,0.036,0.470588235,1,0,0,0.25
223,0.241,0.071,0.761904762,1,0,0,0
224,0.72,0.066,0.555555556,0.666666667,0.5,0.5,0.333333333
225,0.384,0.118,0.375,0.666666667,0.363636364,0.666666667,0.333333333
226,0.315,0.072,0.631578947,0,0.666666667,0.666666667,0.333333333
227,0.083,0.005,0.555555556,0,0.6,0.666666667,0.285714286
228,0.161,0.111,0.555555556,0,0.5,0,0.333333333
229,0.064,0.027,0.470588235,0,0.5,0,0.4
230,0.335,0.025,0.631578947,0.666666667,0.666666667,0,0.4
231,0.19,0.017,0.555555556,0.666666667,0.857142857,0,0.4
232,0.039,0.073,0.470588235,0.666666667,0,0,0
233,0.159,0.055,0.375,0.666666667,0.666666667,0,0
234,0.424,0.025,0.470588235,0.666666667,0.4,0,0
235,0.333,0.053,0.631578947,0,0,0,0.333333333
236,0.117,0.072,0.631578947,0,0.5,0.666666667,0
237,0.024,0.074,0.631578947,0,0.6,0.5,0.333333333
238,0.179,0.103,0.555555556,1,0.571428571,0.666666667,0.333333333
239,0.098,0.052,0.7,0.666666667,0.5,0.5,0
240,0.001,0.027,0.555555556,0,0.5,0,0.333333333
241,0.159,0.014,0.7,0.666666667,0.666666667,0,0.4
242,0.085,0.031,0.7,1,0.666666667,0,0
243,0.156,0.067,0.631578947,1,0.666666667,0,0
244,0.014,0.131,0.631578947,1,0.666666667,0,0
245,0.39,0.034,0.555555556,0.666666667,0.5,0,0
246,0.577,0.036,0.631578947,1,0.666666667,0.666666667,0
247,0.434,0.016,0.631578947,0,0.5,0.666666667,0
248,0.274,0.019,0.631578947,0,0.444444444,0.666666667,0.285714286
249,0.562,0.039,0.631578947,0,0.833333333,0.8,0
250,0.269,0.053,0.631578947,0,0.615384615,0.5,0.333333333
251,0.188,0.057,0.555555556,0,0.571428571,0.666666667,0
252,0.358,0.02,0.631578947,0,0.571428571,0,0
253,0.139,0.122,0.631578947,0,0.5,0,0
254,0.004,0.049,0.555555556,0,1,0,0
255,0.163,0.046,0.631578947,1,1,0,0
256,0.125,0.05,0.470588235,1,0.8,0,0
257,0.255,0.026,0.555555556,1,0.8,0,0
258,0.291,0.022,0.631578947,0.666666667,0.666666667,0,0
259,0.091,0.035,0.631578947,0,0.666666667,0,0.5
260,0.023,0.037,0.555555556,0.666666667,0.666666667,0.666666667,0.333333333
261,0.026,0.037,0.631578947,0.666666667,0.615384615,0.666666667,0.333333333
262,0.122,0.028,0.761904762,0.666666667,0.714285714,0.5,0.25
263,0.146,0.008,0.470588235,0.666666667,0.666666667,1,0
264,0.164,0.03,0.555555556,0.666666667,0.5,1,0
265,0.087,0.015,0.555555556,1,0.666666667,1,0
266,0.079,0.027,0.470588235,1,0.333333333,1,0
267,0.077,0.051,0.470588235,0.666666667,0.4,1,0
268,0.074,0.023,0.375,1,0.571428571,0.666666667,0
269,0.074,0.024,0.555555556,0,0.571428571,0.666666667,0
270,0.068,0.029,0.631578947,0.666666667,0.666666667,0.666666667,0.333333333
271,0.06,0.024,0.555555556,0.666666667,0.75,0.5,0.4
272,0.09,0.012,0.555555556,0,0.666666667,0.5,0
273,0.114,0.02,0.555555556,0,0.666666667,0.666666667,0
274,0.356,0.008,0.470588235,0,0.666666667,0.666666667,0
275,0.06,0.016,0.375,0,0.666666667,0,0
276,0.216,0.025,0.470588235,0.666666667,0.666666667,0,0
277,0.262,0.048,0.470588235,0.666666667,0.5,0,0
278,0.208,0.051,0.266666667,0.666666667,0.5,0,0
279,0.128,0.048,0.142857143,0.666666667,0.666666667,0,0
280,0.18,0.051,0.266666667,0.666666667,0.8,0,0
281,0.118,0.069,0.266666667,0.666666667,0.571428571,0.8,0.5
282,0.058,0.076,0.470588235,0,0.6,0.666666667,0.4
283,0.122,0.04,0.375,0,0.615384615,0.5,0.285714286
284,0.19,0.003,0.375,0,0.4,0.666666667,0
285,0.091,0.014,0.375,0.666666667,0.571428571,0.666666667,0
286,0.047,0.018,0.375,1,0.4,1,0
287,0.096,0.049,0.470588235,0.666666667,0.4,1,0
288,0.032,0.042,0.375,1,0.666666667,0,0
289,0.071,0.073,0.470588235,1,0.4,1,0
290,0.077,0.039,0.375,1,0.4,1,0
291,0.112,0.052,0.375,1,0.666666667,1,0
292,0.095,0.059,0.631578947,0,0.333333333,0.5,0
293,0.066,0.076,0.555555556,0,0.727272727,0.5,0.5
294,0.104,0.089,0.555555556,0,0.666666667,0.5,0.4
295,0.046,0.029,0.470588235,0,0.666666667,0,0
296,0.073,0.018,0.470588235,0.666666667,0.666666667,0.5,0.285714286
297,0.128,0.004,0.555555556,1,0.666666667,0.666666667,0
298,0.012,0.021,0.555555556,1,0.666666667,0.666666667,0
299,0.038,0.011,0.631578947,0.666666667,0.666666667,0,0
300,0.222,0.021,0.555555556,1,0.571428571,0.666666667,0
301,0.023,0.009,0.555555556,1,0.5,0.8,0.4
302,0.009,0.014,0.470588235,1,0.6,0.666666667,0
303,0.04,0.005,0.470588235,1,0.714285714,0,0
304,0.179,0.024,0.470588235,1,0.5,0.666666667,0.4
305,0.311,0.026,0.555555556,0.666666667,0.363636364,0.666666667,0.4
306,0.119,0.027,0.631578947,0.666666667,0.6,0,0.333333333
307,0.034,0.012,0.7,0.666666667,0.615384615,0.4,0.333333333
308,0.189,0.006,0.555555556,0.666666667,0.5,0.4,0
309,0.037,0.01,0.631578947,0,0.5,0.666666667,0.4
310,0.022,0.023,0.555555556,0.666666667,0.666666667,0.666666667,0.333333333
311,0.036,0.015,0.631578947,1,0.571428571,0.666666667,0.4
312,0.138,0.014,0.555555556,1,0.727272727,0.8,0.571428571
313,0.107,0.023,0.533333333,0,0,0,0
314,0.109,0.021,0.533333333,0,0,0,0
315,0.076,0.012,0.666666667,0,0,0,0
316,0.049,0.001,0.545454545,0,0,0,0
317,0.16,0.004,0.285714286,0,0,0,0
318,0.774,0.045,0.444444444,0.666666667,0,0,0
319,0.176,0.02,0.625,0,0,0,0
320,0.19,0.023,0.545454545,0,0.5,0,0
321,0.035,0.008,0.625,0,0.5,0,0
322,0.032,0.017,0.428571429,0.666666667,0,0,0
323,0.042,0.008,0.533333333,0.666666667,0,0,0
324,0.09,0.027,0.25,0,0.5,0,0
325,0.093,0.033,0.6,0,0,0,0
326,0.238,0.018,0.545454545,0,0.5,0,0
327,0.146,0.001,0.769230769,0,0.5,0,0
328,0.321,0.009,0.615384615,1,0,0,0
329,0.375,0.002,0.666666667,1,0,0,0
330,0.168,0.016,0.533333333,1,0,0,0
331,0.027,0.028,0.571428571,0,0,0,0
332,0.003,0.067,0.666666667,0,0,0,0
333,0.314,0.073,0.8,0.666666667,0,0,0
334,0.203,0.022,0.8,0,0.666666667,0,0
335,0.045,0.02,0.545454545,0,0.666666667,0,0
336,0.182,0.022,0.5,0,0.5,0,0
337,0.033,0.016,0.571428571,0,0,0,0
338,0.137,0.011,0.6,0.666666667,0,0,0
339,0.334,0.005,0.666666667,0,0,0,0
340,0.283,0,0.6,0.666666667,0,0,0
341,0.274,0.006,0.5,0,0.5,0,0
342,0.274,0.008,0.533333333,0.666666667,0,0,0
343,0.003,0.007,0.842105263,0.666666667,0,0,0
344,0.135,0.034,0.666666667,0.666666667,0,0,0
345,0.358,0.055,0.615384615,0,0,0,0
346,0.059,0.025,0.666666667,0,0,0,0
347,0.312,0.005,0.533333333,0.666666667,0.5,0,0
348,0.177,0.01,0.533333333,0.666666667,0.5,0,0
349,0.048,0.03,0.666666667,0,0,0,0
350,0.278,0.005,0.5,0.666666667,0,0,0
351,0.071,0.009,0.6,0.666666667,0,0,0
352,0.168,0.05,0.666666667,0.666666667,0,0,0
353,0.569,0.038,0.6,0.666666667,0.5,0,0
354,0.984,0.065,0.666666667,0.666666667,0,0,0
355,0.787,0.038,0.5,0.666666667,0,0,0
356,0.282,0.008,0.5,0.666666667,0,0,0
357,0.023,0.002,0.5,0,0.5,0,0
358,0.34,0.022,0,0,0.5,0,0
359,0.306,0.015,0.285714286,0.666666667,0.5,0,0
360,0.12,0.001,0.625,0.666666667,1,0,0
361,0.245,0.02,0.625,0.666666667,1,0,0
362,0.222,0.03,0.545454545,0,0.8,0,0
363,0.215,0.061,0.8,0,0.8,0,0
364,0.104,0.033,0.714285714,0.666666667,0,0,0
365,0.172,0.033,0.769230769,0.666666667,0,0,0
366,0.017,0.006,0.666666667,0.666666667,0,0,0
367,0.425,0.025,0.4,0,0,0,0
368,0.223,0.029,0.666666667,0,0,0,0
369,0.429,0.022,0.666666667,1,0,0,0
370,0.275,0.005,0.777777778,0.666666667,0,0,0
371,0.11,0.012,0.8,1,0.5,0,0
372,0.263,0.008,0.8,0.666666667,0.5,0,0
373,0.038,0.022,0.666666667,1,0,0,0
374,0.064,0.012,0.666666667,1,0.5,0,0
375,0.004,0.025,0.571428571,1,0,0,0
376,0.282,0.033,0.666666667,1,0.5,0,0
377,0.16,0.054,0.666666667,1,0.5,0,0
378,0.2,0.001,0.4,1,0.5,0,0
379,0.044,0.017,0.333333333,1,0.5,0,0
380,0.176,0.004,0.5,1,0,0,0
381,0.02,0.005,0.6,1,0.5,0,0
382,0.08,0.026,0.545454545,1,0.5,0,0
383,0.243,0.007,0.625,1,0.666666667,0,0
384,0.049,0.052,0.533333333,0.666666667,0.666666667,0,0
385,0.453,0.122,0.5,0.666666667,0.666666667,0,0
386,0.14,0.082,0.666666667,1,0.5,0,0
387,0.884,0.093,0.666666667,1,0.5,0,0
388,0.806,0.042,0.666666667,0.666666667,0,0,0
389,0.573,0.005,0.727272727,1,0,0,0
390,0.165,0.026,0.571428571,1,0,0,0
391,0.094,0.028,0.4,0,0,0,0
392,0.178,0.015,0.4,0,0,0,0
393,0.021,0.009,0.444444444,1,0,0,0
394,0.241,0.017,0.615384615,1,0.5,0,0
395,0.202,0.004,0.4,1,0.5,0,0
396,0.08,0.055,0.857142857,1,0,0,0
397,0.034,0.065,0.666666667,0.666666667,0.5,0,0
398,0.111,0.072,0.727272727,1,0,0,0
399,0.296,0.071,0.571428571,1,0,0,0
400,0.411,0.072,0.5,1,0.5,0,0
401,0.542,0.063,0.714285714,1,0.5,0,0
402,0.214,0.03,0.428571429,1,0,0,0
403,0.349,0.037,0.533333333,0.666666667,0,0,0
404,0.265,0.022,0.428571429,0.666666667,0,0,0
405,0.255,0.042,0.428571429,0.666666667,0,0,0
406,0.002,0.064,0.625,0.666666667,0,0,0
407,0.039,0.054,0.571428571,1,0.666666667,0,0
408,0.052,0.032,0.625,1,0,0,0
409,0.556,0.069,0.6,0.666666667,0,0,0
410,0.518,0.049,0.666666667,1,0.5,0,0
411,0.345,0.033,0.705882353,0.666666667,0.5,0,0
412,0.043,0.047,0.533333333,0.666666667,0.5,0,0
413,0.595,0.056,0.705882353,0.666666667,0.5,0,0
414,0.483,0.023,0.842105263,0.666666667,0.5,0,0
415,0.117,0.013,0.666666667,1,0,0,0
416,0.134,0.051,0.625,0.666666667,0,0,0
417,0.183,0.033,0.625,0,0.5,0,0
418,0.082,0.054,0.777777778,0.666666667,0.5,0,0
419,0.002,0.047,0.625,0.666666667,0.5,0,0
420,0.105,0.122,0.833333333,0.666666667,0.5,0,0
421,0.058,0.043,0.857142857,1,0.5,0,0
422,0.117,0.031,0.75,1,0.5,0,0
423,0.038,0.034,0.533333333,0,0.5,0,0
424,0.188,0.006,0.666666667,1,0.5,0,0
425,0.193,0.015,0.428571429,0.666666667,0,0,0
426,0.057,0.009,0.533333333,0,0,0,0
427,0.143,0.003,0.428571429,0,0,0,0
428,0.095,0.021,0.428571429,0,0.5,0,0
429,0.122,0.019,0.533333333,0,0,0,0
430,0.25,0.059,0.307692308,0,0.5,0,0
431,0.042,0.026,0.533333333,0,0.5,0,0
432,0.033,0.047,0.777777778,0.666666667,0.5,0,0
433,0.14,0.065,0.777777778,0,0.5,0,0
434,0.043,0.028,0.625,0,0.5,0,0
435,0.26,0.034,0.625,0,0.5,0,0
436,0.142,0.031,0.625,0,0,0,0
437,0.026,0.024,0.533333333,0,0.5,0,0.5
438,0.062,0.04,0.428571429,0,0,0,0.5
439,0.09,0.051,0.428571429,0,0.5,0,0.571428571
440,0.012,0.093,0.625,0.666666667,0.5,0,0.571428571
441,0.196,0.086,0.533333333,0.666666667,0.5,0,0.571428571
442,0.308,0.065,0.307692308,0,0.5,0,0.571428571
443,0.088,0.044,0.166666667,0,0.5,0,0.571428571
444,0.024,0.038,0.307692308,0,0.5,0,0.666666667
445,0.054,0.041,0.307692308,0,0,0,0.5
446,0.117,0.034,0.307692308,0,0,0,0.5
447,0.019,0.036,0.307692308,0,0.5,0,0.5
448,0.113,0.037,0.307692308,0,0,0,0.5
449,0.045,0.047,0.307692308,0,0.666666667,0,0.4
450,0.03,0.066,0.307692308,0,0.5,0,0.4
451,0.146,0.098,0.625,1,0.5,0,0.666666667
452,0.018,0.073,0.705882353,0,0.5,0,0.4
453,0.113,0.052,0.705882353,0,0.5,0,0.571428571
454,0.174,0.028,0.307692308,0,0.5,0,0.571428571
455,0.06,0.048,0.307692308,0,0.5,0,0.571428571
456,0.097,0.031,0.307692308,0.666666667,0.8,0,0.666666667
457,0.106,0.022,0.428571429,0,0.666666667,0,0.5
458,0.008,0.031,0.428571429,0,0,0,0.5
459,0.031,0.053,0.166666667,0,0,0,0.5
460,0.131,0.061,0.625,0.666666667,0,0,0.5
461,0.139,0.07,0.533333333,0.666666667,0,0,0.5
462,0.24,0.094,0.166666667,0,1,0,0.4
463,0.059,0.049,0.533333333,0.666666667,0.5,0,0.666666667
464,0.128,0.097,0.705882353,0.666666667,0.5,0,0.571428571
465,0.327,0.1,0.705882353,0,0.5,0,0.571428571
466,0.472,0.044,0.705882353,0,0.5,0,0.666666667
467,0.529,0.032,0.307692308,0.666666667,0.5,0,0.571428571
468,0.329,0.013,0.533333333,0.666666667,0.5,0,0.666666667
469,0.265,0.058,0.625,0.666666667,0,0,0.5
470,0.031,0.004,0.625,0.666666667,0,0,0.5
471,0.052,0.041,0.533333333,0.666666667,0.5,0,0.5
472,0.166,0.066,0.307692308,0.666666667,0.5,0,0.5
473,0.396,0.02,0.705882353,0.666666667,0.666666667,0,0.4
474,0.392,0.031,0.533333333,0.666666667,1,0,0.571428571
475,0.113,0.059,0.307692308,0,1,0,0.571428571
476,0.032,0.094,0.307692308,0,0.8,0,0.571428571
477,0.13,0.054,0.307692308,0,0.5,0,0.4
478,0.292,0.035,0.625,0.666666667,0.5,0,0.571428571
479,0.248,0.02,0.533333333,0,0.8,0,0
480,0.205,0.024,0.307692308,0,0.5,0,0.571428571
481,0.199,0.02,0.307692308,0.666666667,0.8,0,0.5
482,0.218,0.105,0.428571429,0.666666667,0.666666667,0,0.5
483,0.064,0.035,0.307692308,0.666666667,0.8,0,0.5
484,0.094,0.068,0.307692308,1,0.666666667,0,0.5
485,0.356,0.029,0.533333333,1,0.666666667,0,0.5
486,0.231,0.025,0.428571429,0.666666667,0,0,0
487,0.32,0.042,0.307692308,0.666666667,0.8,0,0.5
488,0.294,0.115,0.428571429,0.666666667,0.8,0,0.5
489,0.167,0.078,0.625,0.666666667,0.8,0,0.571428571
490,0.126,0.055,0.428571429,0,0.5,0,0.5
491,0.161,0.024,0.533333333,0.666666667,0.5,0,0.666666667
492,0.105,0.036,0.428571429,0.666666667,0.8,0,0.666666667
493,0.132,0.023,0.307692308,1,0.666666667,0,0.5
