,TN,TP,Algae,Cyanobacteria,Rotifer,Cladocera,Copepod
50,0.329,0.002,0.588235294,0.875,0.777777778,1,0.714285714
51,0.138,0.012,0.6875,0.75,0.666666667,0.75,0.571428571
52,0.131,0.043,0.857142857,0.857142857,0.727272727,0.5,0.571428571
53,0.02,0.015,0.705882353,0.75,0.538461538,0.5,0.571428571
54,0.088,0.015,0.6,0.6,0.363636364,0.5,0.571428571
55,0.067,0.024,0.5625,1,0.363636364,0.6,0.571428571
56,0.341,0.043,0.785714286,1,0.777777778,0.8,0.714285714
57,0.139,0.047,0.9375,1,0.777777778,0.8,0.714285714
58,0.345,0.004,0.642857143,1,0.777777778,1,0.714285714
59,0.191,0.013,0.588235294,1,0.777777778,1,0.714285714
60,0.194,0.006,0.625,1,0.666666667,1,0.571428571
61,0.347,0.01,0.625,0.833333333,0.6,1,0.714285714
62,0.122,0.004,0.642857143,0.857142857,0.888888889,0.75,0.714285714
63,0.02,0.006,0.866666667,0.8,0.545454545,0.6,0.714285714
64,0.088,0.007,0.615384615,0.75,0.363636364,0.5,0.571428571
65,0.198,0.015,0.466666667,1,0.636363636,0.25,0.571428571
66,0.076,0.036,0.5625,0.75,0.555555556,1,0.571428571
67,0.116,0.017,0.6875,1,0.444444444,0.8,0.714285714
68,0.04,0.035,0.8,1,0.7,0.75,0.714285714
69,0.092,0.022,0.733333333,1,0.777777778,1,0.714285714
70,0.064,0.013,0.666666667,1,0.666666667,1,0.714285714
71,0.164,0.008,0.6,1,0.666666667,0.75,0.714285714
72,0.327,0.011,0.5,0.8,0.777777778,1,0.714285714
73,0.133,0.034,0.470588235,0.75,0.777777778,0.75,0.571428571
74,0.369,0.104,0.769230769,0.666666667,0.777777778,0.8,0.571428571
75,0.056,0.064,0.642857143,0.8,0.583333333,0.6,0.571428571
76,0.8,0.075,0.538461538,1,0.666666667,0.25,0.571428571
77,0.722,0.024,0.6875,1,0.545454545,0.6,0.571428571
78,0.489,0.013,0.571428571,1,0.444444444,0.8,0.571428571
79,0.081,0.044,0.615384615,1,0.555555556,0.8,0.714285714
80,0.01,0.046,0.692307692,1,0.545454545,0.8,0.714285714
81,0.094,0.033,0.692307692,1,0.454545455,0.8,0.714285714
82,0.105,0.027,0.666666667,1,0.545454545,0.8,0.571428571
83,0.325,0.001,0.428571429,1,0.6,0.8,0.714285714
84,0.286,0.014,0.5,0.75,0.545454545,0.8,0.571428571
85,0.164,0.037,0.6875,0.8,0.777777778,0.75,0.571428571
86,0.05,0.047,0.846153846,0.833333333,0.454545455,0.5,0.571428571
87,0.027,0.054,0.571428571,1,0.5,0.5,0.571428571
88,0.212,0.053,0.615384615,1,0.5,0.25,0.571428571
89,0.327,0.054,0.428571429,1,0.7,0.75,0.571428571
90,0.458,0.045,0.533333333,1,0.7,0.8,0.571428571
91,0.13,0.012,0.411764706,1,0.777777778,1,0.714285714
92,0.265,0.019,0.555555556,1,0.777777778,1,0.714285714
93,0.181,0.004,0.4375,1,0.777777778,1,0.714285714
94,0.171,0.024,0.55,1,0.777777778,1,0.571428571
95,0.086,0.046,0.5,1,0.777777778,1,0.714285714
96,0.123,0.036,0.466666667,0.75,0.777777778,1,0.714285714
97,0.032,0.014,0.555555556,1,1,1,1
98,0.472,0.051,0.571428571,0.857142857,0.777777778,0.75,0.714285714
99,0.434,0.031,0.6,1,0.5,0.5,0.571428571
100,0.261,0.015,0.611111111,0.857142857,0.6,0.5,0.571428571
101,0.041,0.029,0.470588235,1,0.555555556,0.6,0.571428571
102,0.511,0.038,0.631578947,1,0.7,1,0.571428571
103,0.399,0.005,0.826086957,1,0.7,1,0.571428571
104,0.201,0.005,0.6875,1,0.777777778,1,0.714285714
105,0.05,0.033,0.692307692,1,0.777777778,1,0.571428571
106,0.099,0.015,0.733333333,0.888888889,0.7,0.8,0.714285714
107,0.166,0.036,0.666666667,0.857142857,0.666666667,1,0.714285714
108,0.086,0.029,0.588235294,0.857142857,0.7,0.8,0.571428571
109,0.021,0.104,0.75,0.888888889,0.5,0.5,0.714285714
110,0.142,0.025,0.764705882,1,0.5,0.5,0.714285714
111,0.201,0.013,0.722222222,1,0.7,0.5,0.571428571
112,0.046,0.016,0.689655172,0.846153846,0.5,0.4,0.571428571
113,0.272,0.012,0.785714286,0.9,0.666666667,0.8,0.571428571
114,0.277,0.003,0.678571429,0.923076923,0.777777778,0.833333333,0.714285714
115,0.141,0.009,0.625,0.909090909,1,1,1
116,0.059,0.015,0.64,0.916666667,0.777777778,0.75,0.714285714
117,0.011,0.003,0.608695652,0.833333333,0.666666667,0.8,0.714285714
118,0.038,0.001,0.64,0.833333333,0.777777778,1,0.714285714
119,0.166,0.041,0.653846154,0.8,0.666666667,1,0.571428571
120,0.042,0.008,0.64,0.833333333,0.6,0.75,0.571428571
121,0.117,0.029,0.739130435,0.833333333,0.454545455,0.5,0.571428571
122,0.056,0.047,0.619047619,0.916666667,0.4,0.6,0.571428571
123,0.127,0.01,0.703703704,0.818181818,0.5,0.5,0.571428571
124,0.176,0.016,0.741935484,0.857142857,0.4,0.8,0.571428571
125,0.058,0.013,0.71875,0.846153846,1,1,1
126,0.058,0.006,0.677419355,0.916666667,0.555555556,1,0.75
127,0.146,0.022,0.565217391,0.916666667,0.777777778,1,0.75
128,0.006,0.033,0.678571429,0.909090909,0.666666667,1,0.666666667
129,0.072,0.075,0.730769231,0.833333333,0.636363636,0.75,0.666666667
130,0.112,0.068,0.666666667,0.866666667,0.7,0.8,0.666666667
131,0.224,0.047,0.642857143,0.923076923,0.7,0.75,0.666666667
132,0.004,0.026,0.666666667,0.928571429,0.7,0.75,0.666666667
133,0.06,0.02,0.696969697,0.866666667,0.7,1,0.777777778
134,0.138,0.023,0.607142857,0.833333333,0.777777778,1,0.75
135,0.033,0.016,0.677419355,0.818181818,0.777777778,1,0.75
136,0.103,0.018,0.655172414,0.818181818,0.666666667,1,0.75
137,0.197,0.019,0.705882353,0.833333333,0.777777778,1,0.75
138,0.039,0.029,0.6,0.833333333,0.777777778,1,0.625
139,0.114,0.048,0.625,0.833333333,0.6,0.75,0.625
140,0.062,0.08,0.666666667,1,0.666666667,0.75,0.777777778
141,0.102,0.055,0.666666667,0.857142857,0.5,0.8,0.625
142,0.197,0.034,0.740740741,0.923076923,0.727272727,0.6,0.666666667
143,0.258,0.01,0.615384615,0.866666667,0.636363636,0.833333333,0.666666667
144,0.144,0.03,0.666666667,0.866666667,0.7,0.75,0.666666667
145,0.181,0.013,0.6875,0.933333333,0.8,1,0.777777778
146,0.19,0.004,0.714285714,0.846153846,0.777777778,1,0.75
147,0.076,0.013,0.727272727,0.846153846,0.888888889,1,0.75
148,0.053,0.035,0.620689655,0.833333333,1,1,0.75
149,0.215,0.043,0.733333333,0.916666667,1,1,0.75
150,0.055,0.052,0.727272727,0.909090909,1,1,0.75
151,0.156,0.076,0.633333333,0.833333333,0.888888889,1,0.625
152,0.143,0.031,0.703703704,0.818181818,0.7,0.75,0.777777778
153,0.044,0.079,0.76,0.8,0.6,0.8,0.666666667
154,0.243,0.082,0.666666667,0.909090909,0.545454545,0.6,0.666666667
155,0.388,0.026,0.785714286,0.818181818,0.545454545,0.6,0.777777778
156,0.445,0.014,0.6875,0.9,0.5,0.714285714,0.666666667
157,0.245,0.005,0.764705882,0.888888889,0.7,1,0.777777778
158,0.181,0.04,0.787878788,0.9,0.777777778,1,0.75
159,0.115,0.014,0.766666667,0.875,0.777777778,1,0.75
160,0.136,0.023,0.774193548,1,0.555555556,1,0.75
161,0.25,0.048,0.742857143,0.9,0.7,1,0.75
162,0.48,0.002,0.794117647,0.928571429,0.777777778,1,0.625
163,0.476,0.013,0.75,0.9,0.888888889,1,0.666666667
164,0.197,0.041,0.705882353,0.818181818,0.9,0.75,0.666666667
165,0.052,0.076,0.666666667,0.846153846,0.692307692,0.666666667,0.666666667
166,0.214,0.036,0.742857143,0.875,0.615384615,0.666666667,0.625
167,0.376,0.017,0.75862069,0.818181818,0.583333333,0.5,0.666666667
168,0.332,0.002,0.774193548,0.818181818,0.75,0.6,0.857142857
169,0.289,0.006,0.714285714,0.8,0.666666667,0.5,0.666666667
170,0.283,0.002,0.733333333,0.916666667,0.8,1,0.75
171,0.134,0.087,0.783783784,0.923076923,0.777777778,1,0.75
172,0.148,0.017,0.783783784,1,0.818181818,1,0.75
173,0.178,0.05,0.7,0.875,0.9,1,0.75
174,0.44,0.011,0.733333333,0.875,0.777777778,1,0.75
175,0.315,0.007,0.742857143,0.666666667,1,1,1
176,0.404,0.024,0.75,0.875,0.8,0.75,0.75
177,0.378,0.097,0.757575758,0.75,0.727272727,0.8,0.75
178,0.251,0.06,0.8125,0.714285714,0.615384615,0.8,0.666666667
179,0.042,0.037,0.741935484,0.818181818,0.714285714,0.6,0.75
180,0.077,0.006,0.774193548,0.714285714,0.666666667,0.6,0.777777778
181,0.021,0.018,0.733333333,0.666666667,0.8,1,0.777777778
182,0.048,0.005,0.7,0.888888889,0.9,1,0.75
183,0.003,0.011,0.714285714,0.909090909,0.888888889,1,0.75
184,0.053,0.005,0.769230769,0.888888889,1,1,0.75
185,0.256,0.019,0.727272727,0.857142857,0.7,1,0.75
186,0.273,0.047,0.783783784,0.875,0.9,1,0.625
187,0.554,0.036,0.722222222,0.777777778,0.777777778,0.75,0.666666667
188,0.209,0.071,0.820512821,0.714285714,1,0.75,0.75
189,0.129,0.087,0.742857143,0.75,0.818181818,0.8,0.666666667
190,0.172,0.125,0.727272727,0.714285714,0.714285714,0.833333333,0.666666667
191,0.435,0.006,0.8125,0.818181818,0.777777778,1,0.625
192,0.321,0.013,0.709677419,0.777777778,1,1,0.75
193,0.326,0.005,0.794871795,0.777777778,1,1,0.75
194,0.25,0.024,0.777777778,0.666666667,1,1,0.75
195,0.343,0.01,0.794871795,0.8,1,1,0.75
196,0.372,0.03,0.735294118,1,1,1,0.571428571
197,0.44,0.018,0.777777778,1,0.888888889,1,0.714285714
198,0.33,0.044,0.810810811,1,1,1,0.714285714
199,0.305,0.049,0.818181818,0.8,1,0.75,0.571428571
200,0.146,0.065,0.804878049,0.857142857,0.615384615,0.8,0.428571429
201,0.256,0.08,0.777777778,0.833333333,0.666666667,0.6,0.428571429
202,0.203,0.104,0.787878788,0.857142857,0.636363636,0.6,0.5
203,0.289,0.068,0.794871795,1,0.545454545,0.75,0.571428571
204,0.046,0.017,0.810810811,0.75,0.454545455,1,0.571428571
205,0.119,0.032,0.789473684,0.857142857,0.8,1,0.571428571
206,0.046,0.032,0.783783784,0.833333333,0.8,1,0.571428571
207,0.099,0.038,0.820512821,1,0.888888889,1,0.571428571
208,0.267,0.065,0.794117647,0.8,0.888888889,1,0.571428571
209,0.302,0.041,0.741935484,1,0.777777778,1,0.625
210,0.484,0.038,0.80952381,1,0.7,0.8,0.285714286
211,0.357,0.035,0.692307692,0.6,0.6,0.75,0.571428571
212,0.131,0.078,0.787878788,0.714285714,0.5,0.8,0.428571429
213,0.22,0.036,0.777777778,0.666666667,0.636363636,0.8,0.5
214,0.177,0.08,0.681818182,0.5,0.636363636,0.857142857,0.5
215,0.47,0.043,0.807692308,0.5,0.8,0.75,0.375
216,0.43,0.028,0.757575758,1,0.777777778,1,0.5
217,0.425,0.008,0.774193548,1,0.9,1,0.625
218,0.288,0.033,0.891891892,1,1,1,0.428571429
219,0.068,0.054,0.771428571,1,1,1,0.714285714
220,0.048,0.059,0.783783784,1,0.8,0.5,0.571428571
221,0.37,0.046,0.794871795,1,0.9,1,0.75
222,0.381,0.036,0.780487805,1,1,1,0.25
223,0.241,0.071,0.791666667,1,1,0.75,0.428571429
224,0.72,0.066,0.741935484,0.75,0.538461538,0.6,0.5
225,0.384,0.118,0.696969697,0.8,0.5,0.666666667,0.5
226,0.315,0.072,0.75862069,0.6,0.692307692,0.666666667,0.5
227,0.083,0.005,0.804878049,0.714285714,0.666666667,0.8,0.375
228,0.161,0.111,0.84,0.666666667,0.8,1,0.5
229,0.064,0.027,0.804347826,0.714285714,0.8,0.75,0.625
230,0.335,0.025,0.820512821,0.875,0.818181818,1,0.625
231,0.19,0.017,0.783783784,0.875,0.916666667,1,0.625
232,0.039,0.073,0.756756757,0.8,1,1,0.571428571
233,0.159,0.055,0.761904762,0.833333333,0.9,1,0.571428571
234,0.424,0.025,0.8,0.875,0.7,0.75,0.571428571
235,0.333,0.053,0.75862069,0.5,0.777777778,0.75,0.5
236,0.117,0.072,0.78125,0.5,0.5,0.8,0.428571429
237,0.024,0.074,0.708333333,0.666666667,0.666666667,0.6,0.5
238,0.179,0.103,0.733333333,1,0.727272727,0.666666667,0.5
239,0.098,0.052,0.769230769,0.833333333,0.636363636,0.6,0.428571429
240,0.001,0.027,0.804878049,0.666666667,0.636363636,1,0.5
241,0.159,0.014,0.842105263,0.857142857,0.9,1,0.625
242,0.085,0.031,0.842105263,1,0.818181818,1,0.571428571
243,0.156,0.067,0.820512821,1,0.9,1,0.571428571
244,0.014,0.131,0.825,1,0.9,1,0.571428571
245,0.39,0.034,0.813953488,0.833333333,0.8,1,0.571428571
246,0.577,0.036,0.820512821,1,0.818181818,0.8,0.428571429
247,0.434,0.016,0.787878788,0.666666667,0.8,0.8,0.714285714
248,0.274,0.019,0.837209302,0.846153846,0.545454545,0.8,0.375
249,0.562,0.039,0.837209302,0.8,0.857142857,0.833333333,0.428571429
250,0.269,0.053,0.865384615,0.8,0.615384615,0.6,0.5
251,0.188,0.057,0.833333333,0.833333333,0.727272727,0.8,0.285714286
252,0.358,0.02,0.844444444,0.75,0.727272727,1,0.285714286
253,0.139,0.122,0.787878788,0.714285714,0.8,1,0.571428571
254,0.004,0.049,0.764705882,0.75,1,1,0.571428571
255,0.163,0.046,0.75,1,1,1,0.571428571
256,0.125,0.05,0.709677419,1,0.909090909,1,0.571428571
257,0.255,0.026,0.724137931,1,0.909090909,1,0.571428571
258,0.291,0.022,0.75862069,0.9,0.75,1,0.571428571
259,0.091,0.035,0.75862069,0.833333333,0.818181818,0.75,0.75
260,0.023,0.037,0.578947368,0.923076923,0.75,0.8,0.5
261,0.026,0.037,0.8,0.9375,0.666666667,0.666666667,0.5
262,0.122,0.028,0.852941176,0.916666667,0.714285714,0.6,0.25
263,0.146,0.008,0.7,0.888888889,0.818181818,1,0.285714286
264,0.164,0.03,0.741935484,0.9,0.8,1,0.571428571
265,0.087,0.015,0.714285714,1,0.9,1,0.571428571
266,0.079,0.027,0.709677419,1,0.6,1,0.571428571
267,0.077,0.051,0.742857143,0.8,0.7,1,0.571428571
268,0.074,0.023,0.696969697,1,0.727272727,0.8,0.571428571
269,0.074,0.024,0.777777778,0.777777778,0.727272727,0.8,0.428571429
270,0.068,0.029,0.805555556,0.9,0.75,0.666666667,0.5
271,0.06,0.024,0.771428571,0.909090909,0.833333333,0.6,0.625
272,0.09,0.012,0.741935484,0.714285714,0.75,0.6,0.428571429
273,0.114,0.02,0.789473684,0.714285714,0.818181818,0.8,0.142857143
274,0.356,0.008,0.75,0.666666667,0.818181818,0.8,0.428571429
275,0.06,0.016,0.714285714,0.666666667,0.9,1,0.571428571
276,0.216,0.025,0.763157895,0.833333333,0.9,1,0.571428571
277,0.262,0.048,0.763157895,0.833333333,0.8,1,0.571428571
278,0.208,0.051,0.685714286,0.8,0.8,1,0.571428571
279,0.128,0.048,0.7,0.857142857,0.818181818,1,0.571428571
280,0.18,0.051,0.738095238,0.9,0.909090909,1,0.428571429
281,0.118,0.069,0.666666667,0.888888889,0.727272727,0.833333333,0.75
282,0.058,0.076,0.804347826,0.833333333,0.666666667,0.666666667,0.625
283,0.122,0.04,0.761904762,0.8,0.615384615,0.6,0.375
284,0.19,0.003,0.787234043,0.8,0.454545455,0.8,0.285714286
285,0.091,0.014,0.791666667,0.9,0.727272727,0.8,0.285714286
286,0.047,0.018,0.76744186,1,0.7,1,0.571428571
287,0.096,0.049,0.780487805,0.875,0.7,1,0.571428571
288,0.032,0.042,0.736842105,1,0.818181818,1,0.428571429
289,0.071,0.073,0.769230769,1,0.7,1,0.571428571
290,0.077,0.039,0.677419355,1,0.7,1,0.571428571
291,0.112,0.052,0.72972973,1,0.818181818,1,0.285714286
292,0.095,0.059,0.708333333,0.8,0.6,0.6,0.428571429
293,0.066,0.076,0.8,0.818181818,0.769230769,0.6,0.75
294,0.104,0.089,0.777777778,0.857142857,0.692307692,0.6,0.625
295,0.046,0.029,0.775,0.75,0.692307692,0.5,0.428571429
296,0.073,0.018,0.785714286,0.833333333,0.692307692,0.6,0.375
297,0.128,0.004,0.777777778,1,0.692307692,0.8,0.428571429
298,0.012,0.021,0.789473684,1,0.818181818,0.8,0.428571429
299,0.038,0.011,0.794117647,0.8,0.9,0.75,0.571428571
300,0.222,0.021,0.833333333,1,0.727272727,0.8,0.571428571
301,0.023,0.009,0.804878049,1,0.636363636,0.833333333,0.625
302,0.009,0.014,0.763157895,1,0.666666667,0.8,0.571428571
303,0.04,0.005,0.64,1,0.714285714,0.5,0.571428571
304,0.179,0.024,0.780487805,1,0.571428571,0.714285714,0.625
305,0.311,0.026,0.703703704,0.75,0.611111111,0.666666667,0.625
306,0.119,0.027,0.810810811,0.888888889,0.666666667,0.2,0.5
307,0.034,0.012,0.85,0.9,0.642857143,0.5,0.5
308,0.189,0.006,0.8,0.857142857,0.571428571,0.5,0.285714286
309,0.037,0.01,0.829268293,0.75,0.538461538,0.666666667,0.625
310,0.022,0.023,0.818181818,0.875,0.75,0.666666667,0.5
311,0.036,0.015,0.815789474,1,0.727272727,0.8,0.625
312,0.138,0.014,0.789473684,1,0.769230769,0.833333333,0.666666667
313,0.107,0.023,0.5625,0,1,0,1
314,0.109,0.021,0.5625,0,1,0,1
315,0.076,0.012,0.733333333,0.5,0.666666667,0,0.333333333
316,0.049,0.001,0.642857143,0.333333333,1,0,0.166666667
317,0.16,0.004,0.583333333,1,1,0,0.833333333
318,0.774,0.045,0.615384615,0.666666667,0.4,1,0.333333333
319,0.176,0.02,0.625,0.333333333,0.625,1,0.5
320,0.19,0.023,0.642857143,0.5,0.777777778,1,0.333333333
321,0.035,0.008,0.7,0.6,0.714285714,1,0.333333333
322,0.032,0.017,0.5,0.8,0.666666667,1,0.333333333
323,0.042,0.008,0.611111111,0.8,0.25,1,0.333333333
324,0.09,0.027,0.5,0.5,0.666666667,1,0.666666667
325,0.093,0.033,0.714285714,0.5,1,0,1
326,0.238,0.018,0.642857143,1,0.6,1,0.5
327,0.146,0.001,0.8125,0.5,0.6,0,0.666666667
328,0.321,0.009,0.666666667,1,0.666666667,0,0.5
329,0.375,0.002,0.733333333,1,1,0,0.5
330,0.168,0.016,0.611111111,1,1,1,0.666666667
331,0.027,0.028,0.769230769,0.5,1,1,0.5
332,0.003,0.067,0.785714286,0.5,0.666666667,1,0.5
333,0.314,0.073,0.923076923,0.666666667,0.7,1,0.5
334,0.203,0.022,0.823529412,0.5,0.75,1,0.5
335,0.045,0.02,0.642857143,1,0.75,1,0.5
336,0.182,0.022,0.692307692,1,0.5,1,0.666666667
337,0.033,0.016,0.769230769,1,1,0,1
338,0.137,0.011,0.714285714,0.666666667,0.666666667,1,0.666666667
339,0.334,0.005,0.6875,0.5,1,0,0.5
340,0.283,0,0.714285714,0.666666667,1,0,0.5
341,0.274,0.006,0.692307692,0.5,0.666666667,0,0.666666667
342,0.274,0.008,0.611111111,0.666666667,0,1,0.5
343,0.003,0.007,0.842105263,0.875,0.666666667,1,0.5
344,0.135,0.034,0.785714286,0.875,0.625,1,0.5
345,0.358,0.055,0.666666667,0.6,0.333333333,1,0.5
346,0.059,0.025,0.785714286,0.333333333,0.25,1,0.5
347,0.312,0.005,0.611111111,0.666666667,0.6,0,0.5
348,0.177,0.01,0.681818182,0.75,0.5,0,0.666666667
349,0.048,0.03,0.785714286,0.5,0.333333333,0,0.5
350,0.278,0.005,0.692307692,0.875,1,0,0.5
351,0.071,0.009,0.714285714,0.857142857,0.25,1,0.5
352,0.168,0.05,0.6875,0.857142857,0.666666667,1,0.5
353,0.569,0.038,0.714285714,0.8,0.8,1,0.5
354,0.984,0.065,0.785714286,0.8,0.7,1,0.5
355,0.787,0.038,0.692307692,0.857142857,0.666666667,1,0.5
356,0.282,0.008,0.571428571,0.666666667,0,1,0.5
357,0.023,0.002,0.692307692,1,0.5,1,0.5
358,0.34,0.022,0.545454545,1,0.5,1,0.666666667
359,0.306,0.015,0.583333333,0.666666667,0.5,1,0.5
360,0.12,0.001,0.625,0.8,1,0,0.5
361,0.245,0.02,0.625,0.875,1,0,0.666666667
362,0.222,0.03,0.642857143,0.75,0.8,1,0.5
363,0.215,0.061,0.923076923,0.666666667,0.857142857,1,0.5
364,0.104,0.033,0.75,0.75,0.7,1,0.5
365,0.172,0.033,0.8125,0.833333333,0.666666667,1,0.5
366,0.017,0.006,0.6875,0.75,0.666666667,1,0.5
367,0.425,0.025,0.75,0.5,0.333333333,1,0.666666667
368,0.223,0.029,0.846153846,1,0.333333333,1,0.666666667
369,0.429,0.022,0.785714286,1,0.333333333,1,0.666666667
370,0.275,0.005,0.777777778,0.75,0.333333333,1,0.666666667
371,0.11,0.012,0.823529412,1,0.5,0,0.5
372,0.263,0.008,0.823529412,0.833333333,0.666666667,0,0.666666667
373,0.038,0.022,0.785714286,1,0.666666667,1,0.666666667
374,0.064,0.012,0.846153846,1,0.75,1,0.666666667
375,0.004,0.025,0.769230769,1,0.666666667,1,0.5
376,0.282,0.033,0.6875,1,0.714285714,1,0.5
377,0.16,0.054,0.6875,1,0.6,1,0.5
378,0.2,0.001,0.538461538,1,0.666666667,1,0.666666667
379,0.044,0.017,0.666666667,1,0.6,1,0.666666667
380,0.176,0.004,0.692307692,1,0.333333333,0,0.666666667
381,0.02,0.005,0.714285714,1,0.5,1,0.666666667
382,0.08,0.026,0.642857143,1,0.5,1,0.666666667
383,0.243,0.007,0.625,1,0.75,0,0.666666667
384,0.049,0.052,0.588235294,0.888888889,0.75,1,0.5
385,0.453,0.122,0.833333333,0.857142857,0.75,1,0.5
386,0.14,0.082,0.785714286,1,0.777777778,1,0.5
387,0.884,0.093,0.785714286,1,0.75,1,0.5
388,0.806,0.042,0.733333333,0.75,0.571428571,1,0.5
389,0.573,0.005,0.8,1,0.4,1,0.5
390,0.165,0.026,0.769230769,1,0.25,1,0.666666667
391,0.094,0.028,0.75,1,0.571428571,1,0.666666667
392,0.178,0.015,0.75,1,0.625,1,0.666666667
393,0.021,0.009,0.615384615,1,0.571428571,1,0.5
394,0.241,0.017,0.666666667,1,0.666666667,1,0.666666667
395,0.202,0.004,0.538461538,1,0.75,1,0.5
396,0.08,0.055,0.882352941,1,0.333333333,1,0.5
397,0.034,0.065,0.916666667,0.833333333,0.777777778,1,0.5
398,0.111,0.072,0.8,1,0.666666667,1,0.5
399,0.296,0.071,0.769230769,1,0.666666667,1,0.5
400,0.411,0.072,0.571428571,1,0.6,1,0.5
401,0.542,0.063,0.75,1,0.6,1,0.5
402,0.214,0.03,0.529411765,1,0.333333333,1,0.666666667
403,0.349,0.037,0.588235294,0.666666667,0.333333333,0,0.666666667
404,0.265,0.022,0.466666667,0.75,0.333333333,0,0.666666667
405,0.255,0.042,0.578947368,0.8,0.333333333,0,0.5
406,0.002,0.064,0.684210526,0.75,0.333333333,0,0.666666667
407,0.039,0.054,0.6,1,0.75,0,0.666666667
408,0.052,0.032,0.666666667,1,1,0,1
409,0.556,0.069,0.714285714,0.857142857,0.333333333,1,0.666666667
410,0.518,0.049,0.733333333,1,0.714285714,1,0.5
411,0.345,0.033,0.722222222,0.857142857,0.666666667,1,0.5
412,0.043,0.047,0.588235294,0.75,0.6,1,0.5
413,0.595,0.056,0.736842105,0.8,0.6,1,0.5
414,0.483,0.023,0.863636364,0.857142857,0.6,0,0.5
415,0.117,0.013,0.733333333,1,0.333333333,0,0.666666667
416,0.134,0.051,0.769230769,0.857142857,0.333333333,0,0.5
417,0.183,0.033,0.8,0.75,0.6,1,0.666666667
418,0.082,0.054,0.777777778,0.857142857,0.5,1,0.666666667
419,0.002,0.047,0.625,0.857142857,0.6,1,0.5
420,0.105,0.122,0.875,0.888888889,0.714285714,1,0.666666667
421,0.058,0.043,0.882352941,1,0.714285714,1,0.666666667
422,0.117,0.031,0.764705882,1,0.6,1,0.5
423,0.038,0.034,0.75862069,0.846153846,0.714285714,1,0.5
424,0.188,0.006,0.846153846,1,0.5,1,0.5
425,0.193,0.015,0.703703704,0.923076923,0.333333333,1,0.666666667
426,0.057,0.009,0.708333333,0.8,1,0,1
