,TN,TP,Algae,Cyanobacteria,Rotifer,Cladocera,Copepod
132,0.062,0.035,0.827586207,0.75,0.4,0,0
133,0.564,0.024,0.64,0.888888889,0.571428571,0.666666667,0.5
134,0.185,0.02,0.785714286,0.75,0.4,0.4,0
135,0.154,0.016,0.785714286,0.75,0.222222222,0.4,0
136,0.123,0.024,0.64,0.75,0.4,0.4,0.571428571
137,0.38,0.02,0.740740741,0.571428571,0.4,0.4,0
138,0.39,0.016,0.64,0.571428571,0.545454545,0,0
139,0.297,0.012,0.64,0.333333333,0.545454545,0,0
140,0.565,0.051,0.866666667,0.571428571,0.4,0.4,0
141,0.534,0.051,0.785714286,0.75,0.545454545,0.4,0.333333333
142,0.493,0.051,0.827586207,0.75,0.4,0.4,0.333333333
143,0.75,0.047,0.785714286,0.75,0.6,0.4,0.333333333
144,0.308,0.043,0.785714286,0.571428571,0.666666667,0,0.333333333
145,0.74,0.055,0.785714286,0.571428571,0.545454545,0.4,0.333333333
146,0.432,0.051,0.692307692,0.888888889,0.666666667,0.4,0.4
147,0.39,0.051,0.692307692,0.333333333,0.666666667,0.4,0.4
148,0.257,0.043,0.740740741,0.333333333,0.666666667,0.4,0.4
149,0.493,0.039,0.740740741,0.571428571,0.545454545,0,0.571428571
150,0.565,0.031,0.740740741,0.571428571,0.666666667,0.4,0.571428571
151,0.637,0.031,0.785714286,0.571428571,0.666666667,0,0.571428571
152,0.267,0.007,0.545454545,0.333333333,0,0.5,0
153,0.39,0.019,0.666666667,0.333333333,0.571428571,0.666666667,0
154,0.349,0.015,0.56,0.75,0.4,0,0
155,0.442,0.007,0.615384615,0.571428571,0,0,0.4
156,0.544,0.011,0.838709677,0.333333333,0.333333333,0.666666667,0.4
157,0.657,0.011,0.75862069,0.75,0.4,1,0
158,0.329,0.028,0.8,0.75,1,0.666666667,0.4
159,0.226,0.028,0.875,0.75,0.8,0.8,0.666666667
160,0.585,0.02,0.8,0.571428571,0.5,0.8,0.4
161,0.277,0.024,0.814814815,0.75,0,0.8,0.4
162,0.185,0.016,0.75,0.571428571,0.5,0.8,0.4
163,0.288,0.012,0.588235294,0.888888889,1,0.666666667,0.4
164,0.606,0.032,0.923076923,0.857142857,0.4,0.8,0.5
165,0.637,0.028,0.818181818,1,0.5,0.8,0.4
166,0.78,0.028,0.833333333,0.857142857,0.5,0.666666667,0.666666667
167,0.729,0.028,0.785714286,0.888888889,0.5,0,0.4
168,0.616,0.016,0.75862069,0.857142857,0.4,0,0.666666667
169,0.483,0.024,0.838709677,1,0.888888889,0.8,0.666666667
170,0.544,0.028,0.838709677,1,0.666666667,0.666666667,0.666666667
171,0.678,0.036,0.838709677,1,0.8,0.8,0.4
172,0.606,0.028,0.838709677,0.75,0.571428571,0.8,0.4
173,0.739,0.007,0.615384615,0,0.571428571,0.8,0.666666667
174,0.832,0.000428,0.714285714,0.333333333,0.571428571,0.8,0.666666667
175,0.77,0.019158,0.714285714,0.333333333,0.75,0.8,0.666666667
176,0.483,0.0074064,0.714285714,0.333333333,0.75,0.8,0.666666667
177,0.031,0.02,0.8,0.888888889,0.571428571,0.666666667,0.666666667
178,0.359,0.016,0.8,0.857142857,0.571428571,1,0.4
179,0.205,0.012,0.903225806,0.857142857,0.571428571,1,0.666666667
180,0.092,0.004,0.782608696,0.857142857,0.571428571,0.666666667,0.666666667
181,0.421,0.016,0.785714286,0.857142857,0.571428571,0.666666667,0.4
182,1.591,0.016,0.838709677,0.75,0.8,0.8,0.666666667
183,1.427,0.024,0.8,0.571428571,0.571428571,0.5,0.4
184,1.591,0.012,0.714285714,0.571428571,0.888888889,0.5,0.666666667
185,1.478,0.012,0.75862069,0.571428571,0.571428571,0.5,0.666666667
