"","TN","TP","Algae","Cyanobacteria","Rotifer","Cladocera","Copepod"
"TN",0,0,0,0,0,0,0
"TP",0,0,0,0,0,0,0
"Algae",0,0,0,0.245805041625304,0,0.140219159464375,0.210051348512091
"Cyanobacteria",0,0,0.245805041625304,0,0.228971621084651,0,0
"Rotifer",0,0,0,0.228971621084651,0,0.149835279762703,0.249886077205097
"Cladocera",0,0,0.140219159464375,0,0.149835279762703,0,0.153066748278126
"Copepod",0,0,0.210051348512091,0,0.249886077205097,0.153066748278126,0
